restaurant_id,district,r_name,r_latitude,r_longitude,rating,category,address
ChIJSYeNmyZRqEcRDhWCzIrWmZM,Charlottenburg_North_1_8,Berlin Dance & Events,52.5144214,13.2812908,,night_club,"Königin-Elisabeth-Straße, Berlin"
ChIJBY9a831RqEcRauKx3XHrG6A,Charlottenburg_North_1_8,Dunkin' Donuts,52.5102047,13.2812412,3.4,bakery,"Kaiserdamm U-Bahnhof 26, B2 26, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJzYCdNzxRqEcRhtLEFYB6XdY,Charlottenburg_North_1_9,Pizza Max Berlin Charlottenburg,52.5122683,13.2974304,4.6,meal_delivery,"Schloßstraße 34, Berlin"
ChIJXdpimCdRqEcRoUqfbSx8D3s,Charlottenburg_North_1_9,Guest house Stelzeneder,52.5133381,13.2978609,4.5,restaurant,"Zillestraße 113, Berlin"
ChIJpRrAHYRaqEcRwnSrTV-3QGM,Charlottenburg_North_1_9,XL Döner,52.5119317,13.2968606,4.6,meal_takeaway,"Schloßstraße 27B, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJn9ezmSdRqEcR_b744BCtPJE,Charlottenburg_North_1_9,Manhattan Burger Charlottenburg,52.51306109999999,13.2973363,4.3,restaurant,"Schloßstraße 39, Berlin"
ChIJwwnp2rdPqEcRRYqsqEDLbdI,Charlottenburg_North_1_9,"Lily Burger ""Beef & Vegan Grill-Club“",52.51208860000001,13.297567,4.7,restaurant,"Schloßstraße 32, Berlin"
ChIJ77Im_idRqEcRik7fsiev1Eo,Charlottenburg_North_1_9,Prema | Indisches Restaurant Berlin,52.5125379,13.2944898,4.5,restaurant,"Wundtstraße 9, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJuXK3m9hQqEcRvheST4T5laY,Charlottenburg_North_1_9,Asude Restaurant - Charlottenburg,52.5113715,13.2988818,4.6,restaurant,"Bismarckstraße 63-64, Berlin-Bezirk Charlottenburg-Wilmersdorf"
ChIJd5x1WthQqEcR7sjP5w2gzNY,Charlottenburg_North_1_9,Stella Alpina Restaurant,52.5099859,13.2964871,4.4,restaurant,"Suarezstraße 4, Berlin"
ChIJnVF5zSdRqEcRuzqHTAPCSA8,Charlottenburg_North_1_9,Gasthaus Kastanie,52.5141,13.29607,4.3,bar,"Schloßstraße 22, Berlin"
