restaurant_id,district,r_name,r_latitude,r_longitude,rating,category,address
ChIJi03_EABOqEcRNt4T6iTkOuE,Mitte_9_10,Red Dragon,52.54047610000001,13.4176443,4.2,restaurant,"Danziger Straße 29, Berlin-Bezirk Pankow"
ChIJn4Ot3QBOqEcRVP6CMFUVhT8,Mitte_9_10,Delizie D’Italia,52.53901130000001,13.4214557,4.5,restaurant,"Kollwitzstraße 100, Berlin-Bezirk Pankow"
ChIJc4knzQBOqEcR8L-h7V7uo30,Mitte_9_10,Taverna Apollon,52.5390283,13.423737,4.2,restaurant,"Danziger Straße 72, Berlin"
ChIJH0gzHAFOqEcRIqaEw4vdqVs,Mitte_9_10,Kaffeehaus SowohlAlsAuch,52.53826609999999,13.4205009,4.1,cafe,"Kollwitzstraße 88, Berlin-Bezirk Pankow"
ChIJPwKOLAdOqEcR9uIsTD5yV58,Mitte_9_10,Birra - Italian Craft Beer,52.53861910000001,13.4234473,4.7,bar,"Prenzlauer Allee 198, Berlin-Bezirk Pankow"
ChIJuyA8WwBOqEcRygfC6SHVj1E,Mitte_9_10,Anh Dao,52.5397382,13.4190703,4.7,restaurant,"Danziger Straße 42, Berlin-Bezirk Pankow"
ChIJTee_EwBOqEcR7tTUCKBcVSM,Mitte_9_10,Maria Bonita,52.54040579999999,13.4181515,4.4,restaurant,"Danziger Straße 33, Berlin"
ChIJsW53GQBOqEcRVvTx9zEM5rc,Mitte_9_10,Café Lorch & Söhne,52.5405556,13.4172222,4.5,cafe,"Danziger Straße 25, Berlin"
ChIJNeeqHgBOqEcRhUtFtxcJLr4,Mitte_9_10,Pasticceria & Aperitivo Bar Mangiarte,52.54062010000001,13.4169266,4.6,bar,"Danziger Straße 23, Berlin-Bezirk Pankow"
ChIJSemYIwBOqEcRaJE1HaWoqPQ,Mitte_9_10,Fischfabrik Berlin,52.5400699,13.416925,4.7,restaurant,"Danziger Straße 24, Berlin-Bezirk Pankow"
ChIJDWTqQ3VPqEcRP6ujzmIg1_U,Mitte_9_10,Bar Panisse,52.5364878,13.4198635,5.0,cafe,"Wörther Straße 30, Berlin"
